,Transaction ID,Item,Quantity,Price Per Unit,Total Spent,Payment Method,Location,Transaction Date
8074,TXN_4336844,Smoothie,4.0,4.0,16.0,Credit Card,In-store,2023-07-09
8075,TXN_6090715,Juice,3.0,3.0,9.0,Credit Card,In-store,2023-11-14
8076,TXN_9162014,Cake,1.0,3.0,3.0,Cash,In-store,2023-07-21
8077,TXN_4751689,Smoothie,5.0,4.0,20.0,Cash,In-store,2023-07-28
8078,TXN_2200163,Coffee,4.0,2.0,8.0,Cash,In-store,2023-03-13
8079,TXN_7310903,Smoothie,3.0,4.0,12.0,Credit Card,In-store,2023-09-10
8080,TXN_7155957,Salad,5.0,5.0,25.0,Digital Wallet,In-store,2023-02-22
8081,TXN_4350828,Juice,2.0,3.0,6.0,Digital Wallet,In-store,2023-02-16
8082,TXN_7539585,Smoothie,5.0,4.0,20.0,Digital Wallet,In-store,2023-10-20
8083,TXN_6156180,Coffee,5.0,2.0,10.0,Cash,In-store,2023-07-25
8084,TXN_4970127,Tea,1.0,1.5,1.5,Digital Wallet,In-store,2023-12-09
8085,TXN_9567719,Sandwich,5.0,4.0,20.0,Digital Wallet,In-store,2023-01-24
8086,TXN_2950265,Salad,3.0,5.0,15.0,Credit Card,In-store,2023-08-23
8087,TXN_1556609,Sandwich,1.0,4.0,4.0,Digital Wallet,In-store,2023-07-21
8088,TXN_2203547,Juice,3.0,3.0,9.0,Credit Card,In-store,2023-07-01
8089,TXN_1084010,Smoothie,2.0,4.0,8.0,Credit Card,In-store,2023-08-11
8090,TXN_4218637,Tea,5.0,1.5,7.5,Cash,Takeaway,2023-08-31
8091,TXN_2245465,Salad,2.0,5.0,10.0,Digital Wallet,Takeaway,2023-12-27
8092,TXN_4742049,Juice,1.0,3.0,3.0,Credit Card,Takeaway,2023-09-10
8093,TXN_9889005,Cake,3.0,3.0,9.0,Digital Wallet,In-store,2023-12-16
8094,TXN_4840522,Smoothie,3.0,4.0,12.0,Digital Wallet,In-store,2023-06-16
8095,TXN_2585392,Salad,4.0,5.0,20.0,Digital Wallet,Takeaway,2023-07-12
8096,TXN_2180562,Salad,2.0,5.0,10.0,Cash,Takeaway,2023-07-02
8097,TXN_5905580,Cookie,3.0,1.0,3.0,Cash,Takeaway,2023-02-20
8098,TXN_5993677,Cake,4.0,3.0,12.0,Credit Card,Takeaway,2023-01-28
8099,TXN_8984991,Smoothie,3.0,4.0,12.0,Credit Card,In-store,2023-05-17
8100,TXN_3522597,Tea,3.0,1.5,4.5,Digital Wallet,In-store,2023-02-04
8101,TXN_6123633,Salad,3.0,5.0,15.0,Credit Card,Takeaway,2023-01-16
8102,TXN_6769554,Coffee,5.0,2.0,10.0,Credit Card,Takeaway,2023-02-06
8103,TXN_5761414,Smoothie,1.0,4.0,4.0,Digital Wallet,In-store,2023-10-02
8104,TXN_5157516,Salad,3.0,5.0,15.0,Digital Wallet,In-store,2023-10-09
8105,TXN_2614633,Coffee,4.0,2.0,8.0,Digital Wallet,In-store,2023-04-23
8106,TXN_3781240,Cake,5.0,3.0,15.0,Cash,Takeaway,2023-05-27
8107,TXN_2085081,Cake,2.0,3.0,6.0,Cash,Takeaway,2023-03-14
8108,TXN_3399636,Juice,3.0,3.0,9.0,Digital Wallet,Takeaway,2023-08-07
8109,TXN_8587529,Cookie,2.0,1.0,2.0,Credit Card,Takeaway,2023-07-09
8110,TXN_1476775,Salad,3.0,5.0,15.0,Credit Card,In-store,2023-11-01
8111,TXN_6945985,Tea,3.0,1.5,4.5,Digital Wallet,In-store,2023-02-13
8112,TXN_4117627,Cake,3.0,3.0,9.0,Credit Card,In-store,2023-06-22
8113,TXN_7530300,Coffee,3.0,2.0,6.0,Digital Wallet,Takeaway,2023-05-08
8114,TXN_7071783,Cookie,4.0,1.0,4.0,Cash,Takeaway,2023-07-04
8115,TXN_3676305,Salad,5.0,5.0,25.0,Credit Card,Takeaway,2023-06-14
8116,TXN_8867827,Tea,1.0,1.5,1.5,Digital Wallet,Takeaway,2023-01-14
8117,TXN_9061106,Cake,4.0,3.0,12.0,Digital Wallet,Takeaway,2023-11-04
8118,TXN_1245485,Cake,1.0,3.0,3.0,Digital Wallet,In-store,2023-05-15
8119,TXN_1357780,Tea,4.0,1.5,6.0,Digital Wallet,In-store,2023-10-23
8120,TXN_6113724,Coffee,1.0,2.0,2.0,Digital Wallet,Takeaway,2023-03-26
8121,TXN_6496176,Cookie,4.0,1.0,4.0,Cash,In-store,2023-07-26
8122,TXN_2381411,Coffee,5.0,2.0,10.0,Cash,In-store,2023-07-30
8123,TXN_9210096,Smoothie,3.0,4.0,12.0,Digital Wallet,Takeaway,2023-05-25
8124,TXN_4563544,Sandwich,5.0,4.0,20.0,Digital Wallet,Takeaway,2023-06-10
8125,TXN_4623468,Coffee,5.0,2.0,10.0,Credit Card,Takeaway,2023-06-02
8126,TXN_2168277,Cookie,1.0,1.0,1.0,Cash,Takeaway,2023-06-02
8127,TXN_9178545,Juice,4.0,3.0,12.0,Cash,In-store,2023-01-24
8128,TXN_8535886,Tea,5.0,1.5,7.5,Credit Card,In-store,2023-05-13
8129,TXN_1037486,Salad,5.0,5.0,25.0,Digital Wallet,In-store,2023-10-03
8130,TXN_7978452,Cake,5.0,3.0,15.0,Digital Wallet,Takeaway,2023-10-03
8131,TXN_8488163,Sandwich,4.0,4.0,16.0,Cash,Takeaway,2023-01-19
8132,TXN_6926855,Sandwich,3.0,4.0,12.0,Cash,Takeaway,2023-01-12
8133,TXN_9869593,Cake,2.0,3.0,6.0,Digital Wallet,Takeaway,2023-10-03
8134,TXN_3055407,Tea,2.0,1.5,3.0,Digital Wallet,Takeaway,2023-06-03
8135,TXN_4981027,Coffee,3.0,2.0,6.0,Digital Wallet,Takeaway,2023-08-02
8136,TXN_5332773,Coffee,2.0,2.0,4.0,Digital Wallet,Takeaway,2023-05-04
8137,TXN_5946554,Cake,2.0,3.0,6.0,Cash,In-store,2023-03-01
8138,TXN_7508715,Smoothie,2.0,4.0,8.0,Cash,In-store,2023-12-11
8139,TXN_9728789,Cookie,3.0,1.0,3.0,Cash,In-store,2023-03-29
8140,TXN_8061866,Salad,4.0,5.0,20.0,Cash,Takeaway,2023-12-13
8141,TXN_8961034,Juice,2.0,3.0,6.0,Cash,In-store,2023-01-21
8142,TXN_1099119,Smoothie,4.0,4.0,16.0,Cash,In-store,2023-02-09
8143,TXN_2421387,Cookie,4.0,1.0,4.0,Cash,In-store,2023-04-09
8144,TXN_8627017,Tea,4.0,1.5,6.0,Cash,In-store,2023-01-28
8145,TXN_7468084,Coffee,5.0,2.0,10.0,Credit Card,Takeaway,2023-06-14
8146,TXN_1185069,Salad,1.0,5.0,5.0,Digital Wallet,Takeaway,2023-02-21
8147,TXN_5100941,Cookie,5.0,1.0,5.0,Digital Wallet,Takeaway,2023-07-11
8148,TXN_6428745,Cake,1.0,3.0,3.0,Credit Card,Takeaway,2023-06-02
8149,TXN_4096757,Salad,5.0,5.0,25.0,Credit Card,In-store,2023-07-20
8150,TXN_6057914,Smoothie,2.0,4.0,8.0,Digital Wallet,In-store,2023-03-18
8151,TXN_2517078,Sandwich,2.0,4.0,8.0,Cash,In-store,2023-03-07
8152,TXN_2890321,Tea,3.0,1.5,4.5,Cash,In-store,2023-06-13
8153,TXN_4808812,Smoothie,4.0,4.0,16.0,Cash,Takeaway,2023-05-31
8154,TXN_1866707,Smoothie,3.0,4.0,12.0,Cash,Takeaway,2023-06-05
8155,TXN_9745609,Salad,3.0,5.0,15.0,Cash,Takeaway,2023-02-05
8156,TXN_8488298,Cake,3.0,3.0,9.0,Cash,Takeaway,2023-11-03
8157,TXN_2515796,Tea,3.0,1.5,4.5,Credit Card,Takeaway,2023-02-06
8158,TXN_2369294,Sandwich,2.0,4.0,8.0,Cash,Takeaway,2023-09-07
8159,TXN_9444736,Tea,5.0,1.5,7.5,Credit Card,Takeaway,2023-04-23
8160,TXN_4764398,Sandwich,2.0,4.0,8.0,Credit Card,Takeaway,2023-06-13
8161,TXN_8696392,Juice,1.0,3.0,3.0,Cash,Takeaway,2023-04-16
8162,TXN_1993675,Cookie,3.0,1.0,3.0,Cash,Takeaway,2023-01-09
8163,TXN_7754136,Cookie,1.0,1.0,1.0,Credit Card,In-store,2023-07-12
8164,TXN_4873173,Coffee,5.0,2.0,10.0,Cash,Takeaway,2023-10-08
8165,TXN_7221126,Tea,5.0,1.5,7.5,Digital Wallet,In-store,2023-10-11
8166,TXN_4537288,Cookie,1.0,1.0,1.0,Cash,Takeaway,2023-02-25
8167,TXN_5492760,Cake,2.0,3.0,6.0,Credit Card,Takeaway,2023-04-15
8168,TXN_5079166,Salad,5.0,5.0,25.0,Credit Card,Takeaway,2023-04-15
8169,TXN_4597600,Cookie,5.0,1.0,5.0,Digital Wallet,Takeaway,2023-11-15
8170,TXN_6568440,Cookie,1.0,1.0,1.0,Digital Wallet,Takeaway,2023-06-15
8171,TXN_1713639,Cookie,1.0,1.0,1.0,Digital Wallet,Takeaway,2023-08-04
8172,TXN_4780352,Salad,1.0,5.0,5.0,Digital Wallet,Takeaway,2023-01-12
8173,TXN_6419344,Juice,1.0,3.0,3.0,Cash,In-store,2023-05-26
8174,TXN_3669068,Cake,5.0,3.0,15.0,Cash,Takeaway,2023-01-17
8175,TXN_2201248,Tea,1.0,1.5,1.5,Cash,Takeaway,2023-07-20
8176,TXN_4432252,Smoothie,5.0,4.0,20.0,Credit Card,In-store,2023-02-16
8177,TXN_6595038,Cookie,2.0,1.0,2.0,Digital Wallet,In-store,2023-02-08
8178,TXN_2940895,Cake,4.0,3.0,12.0,Digital Wallet,In-store,2023-02-20
8179,TXN_9796122,Salad,3.0,5.0,15.0,Digital Wallet,In-store,2023-08-18
8180,TXN_4069354,Salad,1.0,5.0,5.0,Digital Wallet,In-store,2023-08-18
8181,TXN_9737509,Tea,5.0,1.5,7.5,Digital Wallet,In-store,2023-11-27
8182,TXN_8749404,Coffee,4.0,2.0,8.0,Digital Wallet,In-store,2023-12-16
8183,TXN_2069068,Cake,5.0,3.0,15.0,Digital Wallet,In-store,2023-06-15
8184,TXN_7010812,Salad,2.0,5.0,10.0,Digital Wallet,In-store,2023-11-13
8185,TXN_6411385,Salad,4.0,5.0,20.0,Cash,Takeaway,2023-06-06
8186,TXN_4375698,Sandwich,5.0,4.0,20.0,Credit Card,In-store,2023-12-30
8187,TXN_4768744,Tea,5.0,1.5,7.5,Cash,In-store,2023-05-14
8188,TXN_5260646,Tea,4.0,1.5,6.0,Cash,Takeaway,2023-11-18
8189,TXN_2393219,Juice,4.0,3.0,12.0,Digital Wallet,In-store,2023-12-27
8190,TXN_4544172,Juice,1.0,3.0,3.0,Digital Wallet,Takeaway,2023-05-20
8191,TXN_1180623,Sandwich,5.0,4.0,20.0,Cash,In-store,2023-09-23
8192,TXN_8275137,Salad,4.0,5.0,20.0,Cash,In-store,2023-11-16
8193,TXN_3758861,Smoothie,3.0,4.0,12.0,Credit Card,In-store,2023-07-03
8194,TXN_6279736,Salad,1.0,5.0,5.0,Digital Wallet,In-store,2023-08-25
8195,TXN_8661276,Cookie,1.0,1.0,1.0,Digital Wallet,In-store,2023-01-07
8196,TXN_5974796,Sandwich,4.0,4.0,16.0,Cash,In-store,2023-11-09
8197,TXN_9880967,Cookie,3.0,1.0,3.0,Credit Card,In-store,2023-01-15
8198,TXN_5452978,Salad,2.0,5.0,10.0,Cash,In-store,2023-04-10
8199,TXN_7231153,Salad,1.0,5.0,5.0,Cash,In-store,2023-06-15
8200,TXN_6455517,Cake,2.0,3.0,6.0,Cash,Takeaway,2023-08-04
8201,TXN_3933290,Coffee,1.0,2.0,2.0,Digital Wallet,Takeaway,2023-08-05
8202,TXN_9655661,Juice,1.0,3.0,3.0,Digital Wallet,Takeaway,2023-06-07
8203,TXN_1931190,Cookie,3.0,1.0,3.0,Credit Card,Takeaway,2023-12-31
8204,TXN_8633758,Salad,1.0,5.0,5.0,Credit Card,Takeaway,2023-09-24
8205,TXN_4887189,Smoothie,3.0,4.0,12.0,Cash,Takeaway,2023-07-19
8206,TXN_7687146,Coffee,1.0,2.0,2.0,Digital Wallet,Takeaway,2023-12-02
8207,TXN_9728414,Tea,1.0,1.5,1.5,Credit Card,Takeaway,2023-01-11
8208,TXN_3081950,Cookie,1.0,1.0,1.0,Digital Wallet,In-store,2023-05-01
8209,TXN_7589318,Cake,4.0,3.0,12.0,Cash,In-store,2023-09-21
8210,TXN_9452972,Sandwich,3.0,4.0,12.0,Digital Wallet,Takeaway,2023-02-10
8211,TXN_9299563,Juice,5.0,3.0,15.0,Credit Card,Takeaway,2023-03-27
8212,TXN_2273499,Coffee,3.0,2.0,6.0,Cash,Takeaway,2023-01-27
8213,TXN_3374343,Cake,2.0,3.0,6.0,Credit Card,Takeaway,2023-09-02
8214,TXN_8732269,Cake,2.0,3.0,6.0,Credit Card,Takeaway,2023-01-11
8215,TXN_6763296,Coffee,5.0,2.0,10.0,Cash,In-store,2023-10-04
8216,TXN_3758250,Salad,3.0,5.0,15.0,Cash,In-store,2023-09-08
8217,TXN_8697749,Cookie,3.0,1.0,3.0,Credit Card,Takeaway,2023-07-24
8218,TXN_6027798,Cookie,2.0,1.0,2.0,Digital Wallet,Takeaway,2023-05-26
8219,TXN_4482692,Salad,2.0,5.0,10.0,Credit Card,Takeaway,2023-04-14
8220,TXN_8196921,Coffee,4.0,2.0,8.0,Credit Card,Takeaway,2023-05-19
8221,TXN_9289408,Coffee,4.0,2.0,8.0,Digital Wallet,Takeaway,2023-09-23
8222,TXN_3771902,Juice,5.0,3.0,15.0,Cash,Takeaway,2023-03-31
8223,TXN_8506937,Salad,1.0,5.0,5.0,Cash,In-store,2023-09-07
8224,TXN_6706566,Cookie,3.0,1.0,3.0,Cash,In-store,2023-09-01
8225,TXN_6217375,Smoothie,5.0,4.0,20.0,Cash,In-store,2023-12-07
8226,TXN_3779320,Tea,4.0,1.5,6.0,Credit Card,In-store,2023-03-27
8227,TXN_2894525,Juice,3.0,3.0,9.0,Cash,Takeaway,2023-04-16
8228,TXN_9789876,Salad,4.0,5.0,20.0,Cash,Takeaway,2023-09-05
8229,TXN_9129403,Sandwich,3.0,4.0,12.0,Credit Card,Takeaway,2023-12-05
8230,TXN_2944325,Sandwich,4.0,4.0,16.0,Cash,Takeaway,2023-12-18
8231,TXN_5591155,Smoothie,4.0,4.0,16.0,Cash,Takeaway,2023-05-14
8232,TXN_6532832,Cookie,5.0,1.0,5.0,Cash,In-store,2023-06-23
8233,TXN_5992166,Juice,5.0,3.0,15.0,Cash,Takeaway,2023-10-01
8234,TXN_6895165,Coffee,3.0,2.0,6.0,Credit Card,Takeaway,2023-02-18
8235,TXN_3410147,Juice,1.0,3.0,3.0,Credit Card,In-store,2023-09-30
8236,TXN_6269306,Smoothie,5.0,4.0,20.0,Credit Card,In-store,2023-08-29
8237,TXN_2132747,Sandwich,2.0,4.0,8.0,Cash,In-store,2023-12-19
8238,TXN_6241505,Smoothie,4.0,4.0,16.0,Cash,Takeaway,2023-11-20
8239,TXN_7965585,Smoothie,5.0,4.0,20.0,Cash,Takeaway,2023-01-30
8240,TXN_1950063,Salad,2.0,5.0,10.0,Cash,Takeaway,2023-02-24
8241,TXN_4682737,Coffee,2.0,2.0,4.0,Cash,Takeaway,2023-02-03
8242,TXN_4376376,Salad,3.0,5.0,15.0,Digital Wallet,Takeaway,2023-09-05
8243,TXN_9061471,Cake,1.0,3.0,3.0,Digital Wallet,Takeaway,2023-07-13
8244,TXN_8410979,Smoothie,3.0,4.0,12.0,Digital Wallet,In-store,2023-05-02
8245,TXN_3710523,Sandwich,3.0,4.0,12.0,Digital Wallet,In-store,2023-10-03
8246,TXN_8014289,Juice,5.0,3.0,15.0,Digital Wallet,In-store,2023-12-04
8247,TXN_1888294,Juice,3.0,3.0,9.0,Cash,Takeaway,2023-07-03
8248,TXN_8628615,Coffee,1.0,2.0,2.0,Credit Card,Takeaway,2023-08-03
8249,TXN_2648236,Smoothie,2.0,4.0,8.0,Credit Card,In-store,2023-09-10
8250,TXN_1837817,Tea,2.0,1.5,3.0,Cash,Takeaway,2023-08-13
8251,TXN_8467229,Tea,3.0,1.5,4.5,Credit Card,Takeaway,2023-02-02
8252,TXN_4197575,Salad,2.0,5.0,10.0,Credit Card,In-store,2023-01-21
8253,TXN_5863650,Tea,1.0,1.5,1.5,Digital Wallet,In-store,2023-08-09
8254,TXN_1292476,Juice,4.0,3.0,12.0,Digital Wallet,Takeaway,2023-09-07
8255,TXN_4872708,Coffee,5.0,2.0,10.0,Cash,Takeaway,2023-11-16
8256,TXN_1299936,Coffee,1.0,2.0,2.0,Credit Card,Takeaway,2023-03-27
8257,TXN_2199236,Smoothie,5.0,4.0,20.0,Credit Card,Takeaway,2023-10-06
8258,TXN_1311237,Cookie,4.0,1.0,4.0,Credit Card,Takeaway,2023-11-11
8259,TXN_9265423,Juice,1.0,3.0,3.0,Cash,Takeaway,2023-10-20
8260,TXN_5808749,Salad,1.0,5.0,5.0,Cash,Takeaway,2023-01-25
8261,TXN_7677646,Sandwich,5.0,4.0,20.0,Credit Card,In-store,2023-02-15
8262,TXN_3894165,Smoothie,5.0,4.0,20.0,Credit Card,In-store,2023-03-31
8263,TXN_5270067,Cake,3.0,3.0,9.0,Digital Wallet,In-store,2023-03-09
8264,TXN_9326761,Tea,1.0,1.5,1.5,Digital Wallet,In-store,2023-01-02
8265,TXN_2168513,Cake,1.0,3.0,3.0,Digital Wallet,In-store,2023-02-09
8266,TXN_3947116,Sandwich,1.0,4.0,4.0,Cash,Takeaway,2023-01-13
8267,TXN_7248722,Cake,3.0,3.0,9.0,Cash,Takeaway,2023-04-06
8268,TXN_9989458,Smoothie,3.0,4.0,12.0,Cash,Takeaway,2023-02-16
8269,TXN_1850339,Cookie,5.0,1.0,5.0,Cash,Takeaway,2023-01-17
8270,TXN_9934619,Cookie,1.0,1.0,1.0,Digital Wallet,In-store,2023-02-11
8271,TXN_4551353,Tea,5.0,1.5,7.5,Digital Wallet,In-store,2023-08-17
8272,TXN_6657245,Sandwich,1.0,4.0,4.0,Cash,In-store,2023-10-25
8273,TXN_1786141,Smoothie,4.0,4.0,16.0,Cash,In-store,2023-03-12
8274,TXN_6405088,Juice,1.0,3.0,3.0,Cash,In-store,2023-07-24
8275,TXN_8571432,Juice,2.0,3.0,6.0,Cash,In-store,2023-12-07
8276,TXN_6744096,Coffee,1.0,2.0,2.0,Digital Wallet,In-store,2023-11-15
8277,TXN_3485502,Juice,2.0,3.0,6.0,Cash,In-store,2023-12-25
8278,TXN_5188843,Smoothie,2.0,4.0,8.0,Cash,In-store,2023-02-06
8279,TXN_4821343,Cookie,1.0,1.0,1.0,Credit Card,In-store,2023-09-16
8280,TXN_4988100,Coffee,1.0,2.0,2.0,Digital Wallet,In-store,2023-10-10
8281,TXN_7791428,Smoothie,5.0,4.0,20.0,Digital Wallet,Takeaway,2023-10-10
8282,TXN_8725610,Sandwich,2.0,4.0,8.0,Cash,Takeaway,2023-02-11
8283,TXN_8404563,Tea,1.0,1.5,1.5,Cash,In-store,2023-01-22
8284,TXN_8942133,Salad,3.0,5.0,15.0,Cash,Takeaway,2023-10-04
8285,TXN_1122699,Salad,5.0,5.0,25.0,Digital Wallet,In-store,2023-10-14
8286,TXN_9230208,Juice,3.0,3.0,9.0,Credit Card,Takeaway,2023-05-13
8287,TXN_4932916,Coffee,1.0,2.0,2.0,Cash,Takeaway,2023-12-13
8288,TXN_8980468,Smoothie,5.0,4.0,20.0,Cash,Takeaway,2023-08-24
8289,TXN_4175635,Salad,3.0,5.0,15.0,Credit Card,Takeaway,2023-05-26
8290,TXN_2851446,Salad,2.0,5.0,10.0,Credit Card,Takeaway,2023-10-08
8291,TXN_8359693,Sandwich,2.0,4.0,8.0,Digital Wallet,In-store,2023-10-23
8292,TXN_9432268,Salad,4.0,5.0,20.0,Credit Card,Takeaway,2023-01-25
8293,TXN_2244902,Coffee,5.0,2.0,10.0,Credit Card,In-store,2023-02-13
8294,TXN_5561958,Smoothie,4.0,4.0,16.0,Digital Wallet,In-store,2023-07-24
8295,TXN_6963106,Sandwich,1.0,4.0,4.0,Cash,In-store,2023-06-01
8296,TXN_6008133,Coffee,3.0,2.0,6.0,Digital Wallet,Takeaway,2023-11-08
8297,TXN_9119194,Cake,3.0,3.0,9.0,Cash,Takeaway,2023-01-29
8298,TXN_2551074,Cookie,1.0,1.0,1.0,Cash,Takeaway,2023-09-17
8299,TXN_1899827,Coffee,5.0,2.0,10.0,Credit Card,Takeaway,2023-06-24
8300,TXN_3046572,Salad,4.0,5.0,20.0,Cash,In-store,2023-05-16
8301,TXN_8701063,Sandwich,2.0,4.0,8.0,Credit Card,Takeaway,2023-08-23
8302,TXN_9157625,Tea,5.0,1.5,7.5,Credit Card,Takeaway,2023-02-10
8303,TXN_7865037,Coffee,1.0,2.0,2.0,Digital Wallet,In-store,2023-06-05
8304,TXN_8410376,Coffee,4.0,2.0,8.0,Digital Wallet,In-store,2023-07-02
8305,TXN_4192665,Coffee,1.0,2.0,2.0,Cash,In-store,2023-07-15
8306,TXN_5433077,Cake,4.0,3.0,12.0,Cash,In-store,2023-11-29
8307,TXN_1844925,Tea,5.0,1.5,7.5,Cash,Takeaway,2023-10-21
8308,TXN_7215311,Tea,1.0,1.5,1.5,Credit Card,Takeaway,2023-07-31
8309,TXN_8003664,Sandwich,1.0,4.0,4.0,Credit Card,Takeaway,2023-11-26
8310,TXN_3872616,Cake,2.0,3.0,6.0,Cash,Takeaway,2023-10-23
8311,TXN_3659483,Smoothie,3.0,4.0,12.0,Cash,In-store,2023-05-14
8312,TXN_1688499,Smoothie,2.0,4.0,8.0,Credit Card,In-store,2023-03-23
8313,TXN_5632556,Juice,4.0,3.0,12.0,Digital Wallet,In-store,2023-05-16
8314,TXN_7954416,Coffee,1.0,2.0,2.0,Digital Wallet,In-store,2023-06-04
8315,TXN_7845656,Juice,3.0,3.0,9.0,Credit Card,Takeaway,2023-11-18
8316,TXN_7421687,Coffee,5.0,2.0,10.0,Credit Card,In-store,2023-11-18
8317,TXN_3793672,Cookie,5.0,1.0,5.0,Credit Card,Takeaway,2023-01-14
8318,TXN_1903825,Salad,4.0,5.0,20.0,Digital Wallet,Takeaway,2023-04-01
8319,TXN_4267136,Tea,1.0,1.5,1.5,Credit Card,In-store,2023-08-02
8320,TXN_6281616,Coffee,4.0,2.0,8.0,Digital Wallet,Takeaway,2023-08-19
8321,TXN_6567287,Cookie,4.0,1.0,4.0,Digital Wallet,Takeaway,2023-01-14
8322,TXN_3743107,Coffee,4.0,2.0,8.0,Cash,In-store,2023-01-14
8323,TXN_6739664,Salad,3.0,5.0,15.0,Cash,In-store,2023-09-12
8324,TXN_8343149,Juice,5.0,3.0,15.0,Digital Wallet,In-store,2023-10-28
8325,TXN_7187140,Juice,2.0,3.0,6.0,Credit Card,In-store,2023-05-25
8326,TXN_6988675,Coffee,1.0,2.0,2.0,Digital Wallet,In-store,2023-02-24
8327,TXN_1108326,Cake,2.0,3.0,6.0,Digital Wallet,Takeaway,2023-02-05
8328,TXN_6544160,Salad,1.0,5.0,5.0,Digital Wallet,In-store,2023-02-05
8329,TXN_4623303,Smoothie,3.0,4.0,12.0,Cash,In-store,2023-01-29
8330,TXN_7568175,Salad,1.0,5.0,5.0,Cash,In-store,2023-11-06
8331,TXN_4968258,Smoothie,2.0,4.0,8.0,Cash,Takeaway,2023-05-14
8332,TXN_8843061,Smoothie,1.0,4.0,4.0,Cash,Takeaway,2023-11-10
8333,TXN_5666241,Cookie,4.0,1.0,4.0,Digital Wallet,Takeaway,2023-07-18
8334,TXN_7079566,Juice,4.0,3.0,12.0,Digital Wallet,In-store,2023-10-20
8335,TXN_3937788,Smoothie,1.0,4.0,4.0,Cash,In-store,2023-06-27
8336,TXN_3397034,Cake,4.0,3.0,12.0,Credit Card,Takeaway,2023-04-11
8337,TXN_8343414,Salad,2.0,5.0,10.0,Credit Card,Takeaway,2023-02-28
8338,TXN_4204491,Smoothie,2.0,4.0,8.0,Digital Wallet,In-store,2023-04-25
8339,TXN_4801327,Cake,5.0,3.0,15.0,Cash,In-store,2023-02-03
8340,TXN_4276482,Sandwich,4.0,4.0,16.0,Credit Card,Takeaway,2023-08-26
8341,TXN_6025054,Coffee,1.0,2.0,2.0,Credit Card,Takeaway,2023-03-10
8342,TXN_1485725,Salad,5.0,5.0,25.0,Cash,In-store,2023-12-10
8343,TXN_9929033,Coffee,2.0,2.0,4.0,Cash,Takeaway,2023-02-17
8344,TXN_1888706,Cookie,1.0,1.0,1.0,Credit Card,Takeaway,2023-11-26
8345,TXN_7495804,Juice,3.0,3.0,9.0,Credit Card,Takeaway,2023-11-24
8346,TXN_5133476,Juice,4.0,3.0,12.0,Credit Card,In-store,2023-03-17
8347,TXN_5542500,Sandwich,3.0,4.0,12.0,Credit Card,In-store,2023-07-19
8348,TXN_5895330,Salad,5.0,5.0,25.0,Credit Card,In-store,2023-05-12
8349,TXN_5351447,Salad,4.0,5.0,20.0,Credit Card,In-store,2023-07-20
8350,TXN_8505782,Cookie,2.0,1.0,2.0,Credit Card,In-store,2023-11-24
8351,TXN_2357107,Sandwich,1.0,4.0,4.0,Credit Card,In-store,2023-07-05
8352,TXN_1371708,Cookie,2.0,1.0,2.0,Credit Card,Takeaway,2023-03-14
8353,TXN_6265785,Salad,5.0,5.0,25.0,Credit Card,Takeaway,2023-08-26
8354,TXN_6806563,Coffee,1.0,2.0,2.0,Digital Wallet,In-store,2023-04-16
8355,TXN_8183734,Cookie,2.0,1.0,2.0,Digital Wallet,In-store,2023-08-25
8356,TXN_6882503,Tea,1.0,1.5,1.5,Credit Card,In-store,2023-01-02
8357,TXN_2785654,Tea,1.0,1.5,1.5,Credit Card,Takeaway,2023-02-21
8358,TXN_1453579,Sandwich,5.0,4.0,20.0,Credit Card,In-store,2023-01-21
8359,TXN_1121833,Coffee,4.0,2.0,8.0,Credit Card,In-store,2023-03-16
8360,TXN_1277989,Tea,5.0,1.5,7.5,Digital Wallet,In-store,2023-08-09
8361,TXN_8249996,Cookie,4.0,1.0,4.0,Digital Wallet,In-store,2023-09-19
8362,TXN_7471281,Sandwich,5.0,4.0,20.0,Credit Card,In-store,2023-06-16
8363,TXN_1512159,Cake,2.0,3.0,6.0,Credit Card,In-store,2023-11-25
8364,TXN_4008899,Salad,4.0,5.0,20.0,Cash,Takeaway,2023-05-07
8365,TXN_4566950,Coffee,2.0,2.0,4.0,Cash,Takeaway,2023-09-29
8366,TXN_6648081,Salad,4.0,5.0,20.0,Credit Card,Takeaway,2023-04-24
8367,TXN_5094936,Coffee,4.0,2.0,8.0,Credit Card,In-store,2023-07-12
8368,TXN_8154928,Tea,3.0,1.5,4.5,Credit Card,In-store,2023-07-26
8369,TXN_6550707,Coffee,1.0,2.0,2.0,Digital Wallet,In-store,2023-03-01
8370,TXN_3676019,Juice,4.0,3.0,12.0,Digital Wallet,In-store,2023-11-07
8371,TXN_2486026,Tea,5.0,1.5,7.5,Digital Wallet,In-store,2023-03-26
8372,TXN_9644830,Cookie,1.0,1.0,1.0,Digital Wallet,In-store,2023-11-24
8373,TXN_3219378,Salad,3.0,5.0,15.0,Digital Wallet,In-store,2023-12-04
8374,TXN_6372515,Cookie,1.0,1.0,1.0,Digital Wallet,In-store,2023-11-22
8375,TXN_4692681,Tea,2.0,1.5,3.0,Digital Wallet,Takeaway,2023-06-02
8376,TXN_9364172,Tea,4.0,1.5,6.0,Digital Wallet,Takeaway,2023-03-18
8377,TXN_4745933,Salad,1.0,5.0,5.0,Digital Wallet,In-store,2023-11-05
8378,TXN_6540267,Salad,2.0,5.0,10.0,Digital Wallet,Takeaway,2023-09-26
